Date,ALL,ASGN,CI,COP,EME,EVR,GILD,GPK,ISRG,MKL,MOH,PEG,PXD,QCOM,UBSI,VFC,XEL
2014-09-15,51.06194305419922,28.780000686645508,87.51341247558594,59.43867874145508,41.857791900634766,40.438331604003906,76.49775695800781,10.99442195892334,52.086666107177734,639.1300048828125,44.31999969482422,27.05741310119629,162.02505493164062,57.69173049926758,23.33335304260254,48.29206848144531,23.737512588500977
2014-09-16,51.13650894165039,28.81999969482422,89.15811920166016,60.44928741455078,41.94378662109375,40.527618408203125,79.35345458984375,10.960465431213379,52.74222183227539,640.0499877929688,44.599998474121094,27.81205177307129,165.38360595703125,58.17582321166992,23.16878318786621,48.52613067626953,24.00525665283203
2014-09-17,51.16966247558594,28.440000534057617,89.97090911865234,60.366947174072266,42.27819061279297,40.77925109863281,78.65656280517578,10.867077827453613,52.614444732666016,645.3900146484375,45.0,27.76076316833496,164.28005981445312,58.268043518066406,23.283266067504883,48.43103790283203,23.90580940246582
2014-09-18,51.641998291015625,27.549999237060547,91.04186248779297,59.865386962890625,42.11576843261719,40.64125442504883,80.23969268798828,10.85009479522705,52.83777618408203,646.0,45.25,27.66551971435547,161.65721130371094,58.73675537109375,23.776979446411133,49.038169860839844,23.68396759033203
2014-09-19,51.54254913330078,27.399999618530273,91.08013153076172,60.30705261230469,41.57115936279297,39.740291595458984,80.2624282836914,10.71425724029541,52.16999816894531,646.8400268554688,45.0099983215332,28.061161041259766,160.47372436523438,58.03752517700195,23.51223373413086,49.13325881958008,23.859912872314453
2014-09-22,51.24424362182617,26.959999084472656,90.55418395996094,59.648277282714844,40.49151611328125,39.107154846191406,79.89126586914062,10.756706237792969,50.787776947021484,639.9000244140625,44.619998931884766,27.848682403564453,156.65936279296875,58.621498107910156,23.190242767333984,48.906497955322266,23.6380672454834
2014-09-23,50.80506134033203,26.770000457763672,88.90950012207031,59.07184982299805,40.14756774902344,38.28736114501953,79.83065795898438,10.578418731689453,50.68000030517578,633.4400024414062,43.709999084472656,27.621557235717773,157.81887817382812,58.268043518066406,22.789552688598633,48.445674896240234,23.592166900634766
2014-09-24,51.11164474487305,27.1200008392334,90.6689453125,58.92962646484375,40.07111740112305,38.409114837646484,82.3454818725586,10.773687362670898,51.75,633.510009765625,44.349998474121094,27.61423110961914,158.7465057373047,58.583065032958984,22.803861618041992,48.89918518066406,23.530975341796875
2014-09-25,50.62275314331055,26.850000381469727,87.70467376708984,58.068729400634766,39.13480758666992,37.75975036621094,81.30775451660156,10.535970687866211,50.83777618408203,632.5999755859375,43.209999084472656,27.54828643798828,155.68382263183594,57.48423767089844,22.403169631958008,47.992156982421875,23.301471710205078
2014-09-26,50.88793182373047,26.989999771118164,87.80028533935547,58.480464935302734,39.0201416015625,37.67046356201172,82.09551239013672,10.654826164245605,51.14444351196289,637.8900146484375,43.040000915527344,27.540966033935547,157.24349975585938,57.676361083984375,22.560583114624023,48.47492599487305,23.247926712036133
2014-09-29,50.788475036621094,26.950000762939453,87.24566650390625,58.27085494995117,38.96281051635742,37.87339782714844,81.43650817871094,10.620866775512695,51.635555267333984,636.8400268554688,43.040000915527344,27.58492660522461,161.5304718017578,57.49193572998047,22.38170051574707,48.37252426147461,23.179073333740234
2014-09-30,50.85477066040039,26.850000381469727,86.71975708007812,57.28269577026367,38.17934799194336,38.149375915527344,80.63358306884766,10.552949905395508,51.313331604003906,636.1500244140625,42.29999923706055,27.284534454345703,157.53939819335938,57.45350646972656,22.131267547607422,48.299373626708984,23.25557518005371
2014-10-01,50.390724182128906,26.389999389648438,85.52445983886719,56.14482498168945,37.32901382446289,37.305213928222656,79.9821548461914,10.374659538269043,51.42222213745117,634.5499877929688,41.65999984741211,27.321157455444336,151.82070922851562,56.76962661743164,22.102645874023438,48.19697189331055,23.309123992919922
2014-10-02,50.6641731262207,26.579999923706055,84.83598327636719,55.91276168823242,37.38633346557617,37.54059982299805,79.20193481445312,10.281270980834961,52.182220458984375,637.2000122070312,42.20000076293945,27.2991886138916,150.6530303955078,56.60060119628906,22.338769912719727,48.73094940185547,23.240272521972656
2014-10-03,51.15309143066406,26.979999542236328,86.6241226196289,55.97265625,37.997825622558594,37.97079086303711,80.68661499023438,10.485033988952637,52.801109313964844,644.6799926757812,42.689998626708984,27.2991886138916,149.06932067871094,57.52267074584961,22.44609832763672,49.22834777832031,23.41621971130371
2014-10-06,51.06194305419922,26.81999969482422,85.28541564941406,56.114891052246094,38.102928161621094,37.60554504394531,79.63372039794922,10.400134086608887,54.06111145019531,646.9299926757812,41.9900016784668,27.40907859802246,149.57325744628906,57.415096282958984,22.195659637451172,48.60659408569336,23.41621971130371
2014-10-07,50.46530532836914,26.549999237060547,85.20891571044922,55.32888412475586,38.12202072143555,36.761375427246094,78.99742889404297,10.221839904785156,53.584442138671875,638.9299926757812,41.68000030517578,27.350473403930664,146.38999938964844,56.485321044921875,21.787813186645508,48.04335403442383,23.584518432617188
2014-10-08,51.07850646972656,26.780000686645508,87.41779327392578,55.79301834106445,39.430973052978516,38.051971435546875,82.46669006347656,10.374659538269043,54.42777633666992,648.2000122070312,43.2599983215332,28.08314323425293,148.52545166015625,57.7762451171875,22.510496139526367,48.774837493896484,24.204158782958984
2014-10-09,50.55645751953125,26.459999084472656,86.04082489013672,54.00884246826172,38.22712707519531,37.378265380859375,80.17910766601562,9.96714973449707,52.92777633666992,640.75,42.65999984741211,27.577604293823242,142.36691284179688,56.923301696777344,21.995315551757812,47.575218200683594,23.921113967895508
2014-10-10,50.680755615234375,26.649999618530273,86.6241226196289,53.192359924316406,38.17934799194336,37.8409309387207,78.57322692871094,9.822818756103516,52.227779388427734,638.47998046875,42.2599983215332,27.819377899169922,140.959228515625,54.72569274902344,22.2314395904541,47.20946502685547,24.158254623413086
2014-10-13,50.59788513183594,26.850000381469727,85.75395202636719,51.46109390258789,38.42776870727539,37.74351501464844,76.83863067626953,9.508692741394043,51.674442291259766,639.8499755859375,42.290000915527344,27.87799644470215,134.3927764892578,54.333805084228516,22.760929107666016,46.638919830322266,24.29595184326172
2014-10-14,51.06194305419922,27.15999984741211,83.87020874023438,50.0473747253418,38.96281051635742,38.77437210083008,73.61174011230469,9.347383499145508,51.25666809082031,648.1500244140625,42.220001220703125,28.346895217895508,131.7933807373047,55.21746826171875,23.183094024658203,46.77790069580078,25.015039443969727
2014-10-15,50.19184112548828,28.780000686645508,84.84555053710938,50.085174560546875,40.12845230102539,37.78409957885742,72.83915710449219,9.636040687561035,51.12666702270508,637.4000244140625,42.18000030517578,27.416406631469727,137.23214721679688,54.7103271484375,22.388856887817383,45.93670654296875,24.647851943969727
2014-10-16,49.603492736816406,28.399999618530273,84.17620086669922,50.599266052246094,39.28606414794922,36.95618438720703,73.38450622558594,9.839798927307129,50.723331451416016,639.5599975585938,43.849998474121094,27.269878387451172,142.30291748046875,54.66421127319336,22.610675811767578,46.79985427856445,24.395404815673828
2014-10-17,50.24985885620117,28.729999542236328,85.14199829101562,51.46866989135742,39.52537155151367,37.93021774291992,76.31593322753906,9.882248878479004,52.2488899230957,647.0,44.380001068115234,27.47503089904785,142.9107666015625,55.655452728271484,22.496179580688477,46.638919830322266,24.395404815673828
2014-10-20,50.42387390136719,28.309999465942383,86.6336898803711,52.03565979003906,39.23820114135742,38.22243118286133,77.42188262939453,9.933188438415527,53.91777801513672,653.0,45.40999984741211,27.958580017089844,143.7345733642578,56.30091094970703,22.632137298583984,46.78521728515625,24.693750381469727
2014-10-21,51.40168380737305,28.399999618530273,88.65132141113281,53.366233825683594,39.994422912597656,39.448062896728516,80.80020904541016,9.466241836547852,55.08555603027344,669.0700073242188,45.7400016784668,28.3981876373291,148.7174530029297,57.63024139404297,23.197402954101562,48.767513275146484,24.82379913330078
2014-10-22,51.219390869140625,28.299999237060547,87.44647979736328,52.496803283691406,39.305198669433594,39.610408782958984,80.36090087890625,9.636040687561035,53.53444290161133,667.280029296875,44.79999923706055,28.47146224975586,143.1587371826172,57.09238815307617,23.09007453918457,48.767513275146484,25.015039443969727
2014-10-23,51.3768310546875,28.790000915527344,88.23057556152344,52.92018127441406,40.10930633544922,39.805206298828125,81.1865463256836,9.76339054107666,53.947776794433594,669.1799926757812,45.470001220703125,28.47878074645996,147.1177978515625,57.73781204223633,23.25464630126953,48.452972412109375,25.015039443969727
2014-10-24,51.84917068481445,28.770000457763672,88.76607513427734,52.973114013671875,40.4156379699707,40.84416580200195,83.8604507446289,9.678489685058594,53.112220764160156,672.1300048828125,44.9900016784668,28.991647720336914,144.8543243408203,58.398643493652344,23.233177185058594,48.64316177368164,25.168039321899414
2014-10-27,52.313209533691406,28.489999771118164,88.59394073486328,52.03565979003906,39.95614242553711,40.70619201660156,85.28449249267578,9.559632301330566,53.078887939453125,678.969970703125,44.97999954223633,28.911048889160156,141.12721252441406,58.275691986083984,23.419218063354492,48.979644775390625,25.114486694335938
2014-10-28,52.396080017089844,29.450000762939453,88.52700805664062,53.08650588989258,39.7838249206543,40.884765625,85.93592834472656,9.85677719116211,54.63222122192383,685.3099975585938,47.099998474121094,28.991647720336914,146.973876953125,58.836639404296875,24.277841567993164,49.32345199584961,25.305736541748047
2014-10-29,52.18891143798828,29.90999984741211,89.88483428955078,53.487186431884766,39.95614242553711,41.21755599975586,83.86801147460938,9.76339054107666,54.157779693603516,676.0900268554688,46.5,28.918384552001953,148.8454132080078,59.082523345947266,24.44957733154297,48.95039367675781,25.129791259765625
2014-10-30,52.95956039428711,28.06999969482422,92.84912109375,53.94078063964844,40.86553955078125,40.6899528503418,86.51921844482422,9.984127044677734,54.44444274902344,681.25,46.52000045776367,29.841541290283203,148.25350952148438,59.45136642456055,24.54975128173828,49.20641326904297,25.642324447631836
2014-10-31,53.73850631713867,29.100000381469727,95.21099853515625,54.54560089111328,42.2440071105957,42.02112579345703,84.83760070800781,10.298254013061523,55.088890075683594,690.8900146484375,48.63999938964844,30.266490936279297,151.212890625,60.327327728271484,24.528282165527344,49.506317138671875,25.604084014892578
2014-11-03,53.63077163696289,29.1200008392334,95.36400604248047,53.34354782104492,42.311012268066406,41.168846130371094,83.3074951171875,10.366172790527344,55.09333419799805,692.989990234375,48.81999969482422,30.49361228942871,150.47702026367188,60.119876861572266,24.628454208374023,49.667240142822266,25.818275451660156
2014-11-04,53.77165603637695,29.31999969482422,96.59749603271484,51.990318298339844,42.41631317138672,40.81982421875,83.11054992675781,10.451070785522461,55.11111068725586,687.9000244140625,48.70000076293945,30.16390609741211,144.69436645507812,59.251583099365234,24.556909561157227,49.67455291748047,25.604084014892578
2014-11-05,54.476016998291016,29.290000915527344,95.62217712402344,52.829463958740234,42.64603805541992,41.23378372192383,80.33059692382812,10.612381935119629,56.1522216796875,689.0499877929688,48.52000045776367,30.75006103515625,138.25588989257812,59.320743560791016,24.807334899902344,50.10612869262695,26.0783748626709
2014-11-06,54.799198150634766,29.959999084472656,96.90351867675781,53.91809844970703,43.258697509765625,41.12014389038086,81.00476837158203,10.72274398803711,56.516666412353516,697.0399780273438,48.599998474121094,29.834211349487305,139.83151245117188,54.23391342163086,25.02199935913086,50.40603256225586,25.28278350830078
2014-11-07,54.89862823486328,30.15999984741211,94.65638732910156,54.55314636230469,43.354427337646484,41.095802307128906,80.63358306884766,10.748218536376953,55.557777404785156,701.8900146484375,48.75,30.112627029418945,141.3271484375,53.2196159362793,25.15079116821289,51.04972457885742,25.703523635864258
2014-11-10,55.32123947143555,30.020000457763672,96.84613800048828,54.12979507446289,43.507591247558594,41.94807815551758,81.06536865234375,10.603890419006348,56.554443359375,699.3800048828125,49.54999923706055,30.376394271850586,137.45606994628906,53.296451568603516,25.501407623291016,51.65684127807617,26.001880645751953
2014-11-11,55.21351623535156,30.309999465942383,97.65894317626953,54.24319076538086,43.22040939331055,41.55033493041992,81.81526947021484,10.4256010055542,57.148887634277344,699.6199951171875,49.97999954223633,30.00273323059082,137.39205932617188,53.51160430908203,25.415536880493164,51.58370590209961,25.9177303314209
2014-11-12,55.660972595214844,31.010000228881836,97.63980102539062,53.827388763427734,43.63203811645508,41.92372512817383,80.97445678710938,10.578418731689453,57.026668548583984,700.7000122070312,49.9900016784668,29.101566314697266,136.29632568359375,54.01106262207031,25.86631965637207,52.293243408203125,25.558181762695312
2014-11-13,55.45383071899414,30.389999389648438,98.2135238647461,53.18478012084961,42.91408920288086,41.87501907348633,78.92926788330078,10.4256010055542,57.344444274902344,700.1900024414062,49.5099983215332,28.779170989990234,132.10531616210938,54.287689208984375,25.530025482177734,52.18351745605469,25.4128360748291
2014-11-14,55.172080993652344,30.670000076293945,97.4389877319336,53.986148834228516,42.82793426513672,41.27436828613281,77.3082504272461,10.086004257202148,56.91222381591797,700.2100219726562,48.77000045776367,28.925703048706055,136.47232055664062,54.441368103027344,25.40838050842285,51.934818267822266,25.2751407623291
2014-11-17,55.23838806152344,30.540000915527344,98.43346405029297,53.99370574951172,42.62690353393555,40.69807815551758,76.08114624023438,10.111475944519043,56.821109771728516,703.9500122070312,49.709999084472656,29.643712997436523,132.00135803222656,54.095584869384766,25.308212280273438,52.16886901855469,25.573482513427734
2014-11-18,55.346107482910156,30.600000381469727,99.39923858642578,54.18271255493164,42.78006362915039,41.35554504394531,78.55810546875,10.204864501953125,57.35444259643555,701.2100219726562,50.77000045776367,29.731643676757812,133.53697204589844,55.332725524902344,25.308212280273438,52.9808235168457,25.795320510864258
2014-11-19,55.82673645019531,30.1299991607666,98.13703155517578,54.53046417236328,42.2918701171875,40.892887115478516,77.52032470703125,10.145434379577637,57.003334045410156,697.7999877929688,49.939998626708984,29.709667205810547,135.04061889648438,54.14937973022461,25.029150009155273,53.1490592956543,25.680583953857422
2014-11-20,55.76042556762695,30.6299991607666,97.73542022705078,55.34696578979492,42.74177932739258,41.509742736816406,76.19474792480469,10.255804061889648,57.057777404785156,698.1799926757812,49.7599983215332,29.76828384399414,137.9999237060547,54.333805084228516,25.250965118408203,53.67573547363281,25.672927856445312
2014-11-21,55.851585388183594,30.809999465942383,97.70673370361328,55.67203903198242,42.82793426513672,41.07144546508789,76.18717956542969,10.238823890686035,57.27000045776367,695.7000122070312,49.68000030517578,30.039356231689453,140.91921997070312,54.91777801513672,24.928979873657227,53.85860824584961,25.764724731445312
2014-11-24,56.282493591308594,31.020000457763672,97.91710662841797,55.437679290771484,42.73219299316406,41.32307815551758,76.20231628417969,10.493518829345703,57.92555618286133,695.3599853515625,50.439998626708984,29.826875686645508,136.7682342529297,55.08684539794922,25.31536293029785,54.06340408325195,25.535234451293945
2014-11-25,56.23255920410156,31.139999389648438,97.4389877319336,54.228065490722656,42.693904876708984,42.2943229675293,76.58863830566406,10.527483940124512,57.387779235839844,694.7100219726562,50.459999084472656,29.951448440551758,133.3370361328125,55.532493591308594,25.49424171447754,54.17312240600586,25.496986389160156
2014-11-26,56.182640075683594,31.139999389648438,97.544189453125,53.54768371582031,42.521602630615234,41.510807037353516,75.9750747680664,10.510499954223633,57.223331451416016,697.239990234375,50.880001068115234,30.19322395324707,128.61813354492188,55.849388122558594,25.544334411621094,54.165809631347656,25.62702751159668
2014-11-28,56.70685577392578,30.729999542236328,98.38565826416016,49.94910430908203,41.497344970703125,41.21696090698242,75.990234375,10.569929122924805,57.529998779296875,696.780029296875,51.119998931884766,30.610841751098633,114.557373046875,56.344032287597656,24.971912384033203,54.98507308959961,25.963623046875
2014-12-01,56.25751495361328,30.84000015258789,98.0700912475586,51.23430252075195,40.56879425048828,40.16409683227539,76.16447448730469,10.502010345458984,57.081111907958984,682.4000244140625,49.959999084472656,30.500946044921875,115.84504699707031,55.48612594604492,24.399492263793945,53.9098014831543,26.216073989868164
2014-12-02,56.67357635498047,31.229999542236328,98.85417938232422,52.32295227050781,41.16230392456055,40.31917953491211,77.40674591064453,10.705769538879395,56.93111038208008,679.719970703125,50.349998474121094,30.361730575561523,117.06877136230469,56.66864776611328,24.807334899902344,54.282840728759766,26.51441192626953
2014-12-03,56.64027786254883,31.760000228881836,99.47573852539062,53.524986267089844,41.77493667602539,41.91071319580078,76.4144287109375,10.909527778625488,57.62333297729492,686.6400146484375,51.40999984741211,30.141931533813477,120.55598449707031,57.480224609375,25.24381446838379,54.54619598388672,26.606210708618164
